"REF_DATE","GEO","DGUID","Type of dwelling","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Saskatchewan","2016A000247","Duplex","Heating oil","Proportion of total energy","Percent","239","units","0","v105819660","9.4.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","Duplex","Heating oil","Number of households","Number","223","units","0","v105819661","9.4.4.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819662","9.5.1.1","3354719","E","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819663","9.5.1.2","53.3","E","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Number of households","Number","223","units","0","v105819665","9.5.1.4","62955","E","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819666","9.5.2.1","974502","E","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819667","9.5.2.2","15.5","","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Proportion of total energy","Percent","239","units","0","v105819668","9.5.2.3","29.0","E","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Number of households","Number","223","units","0","v105819669","9.5.2.4","62955","E","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819670","9.5.3.1","2380217","E","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819671","9.5.3.2","86.7","","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819672","9.5.3.3","71.0","","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Number of households","Number","223","units","0","v105819673","9.5.3.4","27439","E","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819674","9.5.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819675","9.5.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819676","9.5.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Number of households","Number","223","units","0","v105819677","9.5.4.4","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819678","9.6.1.1","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819679","9.6.1.2","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Total, all energy types","Number of households","Number","223","units","0","v105819681","9.6.1.4","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819682","9.6.2.1","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819683","9.6.2.2","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Proportion of total energy","Percent","239","units","0","v105819684","9.6.2.3","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Number of households","Number","223","units","0","v105819685","9.6.2.4","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819686","9.6.3.1","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819687","9.6.3.2","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819688","9.6.3.3","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Number of households","Number","223","units","0","v105819689","9.6.3.4","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819690","9.6.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819691","9.6.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819692","9.6.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Number of households","Number","223","units","0","v105819693","9.6.4.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819694","9.7.1.1","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819695","9.7.1.2","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Total, all energy types","Number of households","Number","223","units","0","v105819697","9.7.1.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Electricity","Gigajoules","Gigajoules","143","units","0","v105819698","9.7.2.1","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819699","9.7.2.2","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Electricity","Proportion of total energy","Percent","239","units","0","v105819700","9.7.2.3","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Electricity","Number of households","Number","223","units","0","v105819701","9.7.2.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819702","9.7.3.1","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819703","9.7.3.2","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Natural gas","Proportion of total energy","Percent","239","units","0","v105819704","9.7.3.3","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Natural gas","Number of households","Number","223","units","0","v105819705","9.7.3.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819706","9.7.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","Mobile home","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819707","9.7.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Heating oil","Proportion of total energy","Percent","239","units","0","v105819708","9.7.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","Mobile home","Heating oil","Number of households","Number","223","units","0","v105819709","9.7.4.4","","F","","","0"
"2013","Alberta","2016A000248","Single-detached","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819726","10.1.1.1","167696175","","","","0"
"2013","Alberta","2016A000248","Single-detached","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819727","10.1.1.2","152.6","","","","1"
"2013","Alberta","2016A000248","Single-detached","Total, all energy types","Number of households","Number","223","units","0","v105819729","10.1.1.4","1098993","","","","0"
"2013","Alberta","2016A000248","Single-detached","Electricity","Gigajoules","Gigajoules","143","units","0","v105819730","10.1.2.1","30695232","","","","0"
"2013","Alberta","2016A000248","Single-detached","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819731","10.1.2.2","27.9","","","","1"
"2013","Alberta","2016A000248","Single-detached","Electricity","Proportion of total energy","Percent","239","units","0","v105819732","10.1.2.3","18.3","","","","1"
"2013","Alberta","2016A000248","Single-detached","Electricity","Number of households","Number","223","units","0","v105819733","10.1.2.4","1098993","","","","0"
"2013","Alberta","2016A000248","Single-detached","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819734","10.1.3.1","136899565","","","","0"
"2013","Alberta","2016A000248","Single-detached","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819735","10.1.3.2","125.0","","","","1"
"2013","Alberta","2016A000248","Single-detached","Natural gas","Proportion of total energy","Percent","239","units","0","v105819736","10.1.3.3","81.6","","","","1"
"2013","Alberta","2016A000248","Single-detached","Natural gas","Number of households","Number","223","units","0","v105819737","10.1.3.4","1094986","","","","0"
"2013","Alberta","2016A000248","Single-detached","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819738","10.1.4.1","","F","","","0"
"2013","Alberta","2016A000248","Single-detached","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819739","10.1.4.2","","F","","","1"
"2013","Alberta","2016A000248","Single-detached","Heating oil","Proportion of total energy","Percent","239","units","0","v105819740","10.1.4.3","","F","","","1"
"2013","Alberta","2016A000248","Single-detached","Heating oil","Number of households","Number","223","units","0","v105819741","10.1.4.4","","F","","","0"
"2013","Alberta","2016A000248","Double","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819742","10.2.1.1","","F","","","0"
"2013","Alberta","2016A000248","Double","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819743","10.2.1.2","","F","","","1"
"2013","Alberta","2016A000248","Double","Total, all energy types","Number of households","Number","223","units","0","v105819745","10.2.1.4","","F","","","0"
"2013","Alberta","2016A000248","Double","Electricity","Gigajoules","Gigajoules","143","units","0","v105819746","10.2.2.1","","F","","","0"
"2013","Alberta","2016A000248","Double","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819747","10.2.2.2","","F","","","1"
"2013","Alberta","2016A000248","Double","Electricity","Proportion of total energy","Percent","239","units","0","v105819748","10.2.2.3","","F","","","1"
"2013","Alberta","2016A000248","Double","Electricity","Number of households","Number","223","units","0","v105819749","10.2.2.4","","F","","","0"
"2013","Alberta","2016A000248","Double","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819750","10.2.3.1","","F","","","0"
"2013","Alberta","2016A000248","Double","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819751","10.2.3.2","","F","","","1"
"2013","Alberta","2016A000248","Double","Natural gas","Proportion of total energy","Percent","239","units","0","v105819752","10.2.3.3","","F","","","1"
"2013","Alberta","2016A000248","Double","Natural gas","Number of households","Number","223","units","0","v105819753","10.2.3.4","","F","","","0"
"2013","Alberta","2016A000248","Double","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819754","10.2.4.1","","F","","","0"
"2013","Alberta","2016A000248","Double","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819755","10.2.4.2","","F","","","1"
"2013","Alberta","2016A000248","Double","Heating oil","Proportion of total energy","Percent","239","units","0","v105819756","10.2.4.3","","F","","","1"
"2013","Alberta","2016A000248","Double","Heating oil","Number of households","Number","223","units","0","v105819757","10.2.4.4","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819758","10.3.1.1","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819759","10.3.1.2","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Total, all energy types","Number of households","Number","223","units","0","v105819761","10.3.1.4","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Electricity","Gigajoules","Gigajoules","143","units","0","v105819762","10.3.2.1","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819763","10.3.2.2","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Electricity","Proportion of total energy","Percent","239","units","0","v105819764","10.3.2.3","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Electricity","Number of households","Number","223","units","0","v105819765","10.3.2.4","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819766","10.3.3.1","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819767","10.3.3.2","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Natural gas","Proportion of total energy","Percent","239","units","0","v105819768","10.3.3.3","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Natural gas","Number of households","Number","223","units","0","v105819769","10.3.3.4","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819770","10.3.4.1","","F","","","0"
"2013","Alberta","2016A000248","Row or terrace","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819771","10.3.4.2","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Heating oil","Proportion of total energy","Percent","239","units","0","v105819772","10.3.4.3","","F","","","1"
"2013","Alberta","2016A000248","Row or terrace","Heating oil","Number of households","Number","223","units","0","v105819773","10.3.4.4","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819774","10.4.1.1","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819775","10.4.1.2","119.0","","","","1"
"2013","Alberta","2016A000248","Duplex","Total, all energy types","Number of households","Number","223","units","0","v105819777","10.4.1.4","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Electricity","Gigajoules","Gigajoules","143","units","0","v105819778","10.4.2.1","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819779","10.4.2.2","25.7","","","","1"
"2013","Alberta","2016A000248","Duplex","Electricity","Proportion of total energy","Percent","239","units","0","v105819780","10.4.2.3","21.6","","","","1"
"2013","Alberta","2016A000248","Duplex","Electricity","Number of households","Number","223","units","0","v105819781","10.4.2.4","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819782","10.4.3.1","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819783","10.4.3.2","93.3","","","","1"
"2013","Alberta","2016A000248","Duplex","Natural gas","Proportion of total energy","Percent","239","units","0","v105819784","10.4.3.3","78.4","","","","1"
"2013","Alberta","2016A000248","Duplex","Natural gas","Number of households","Number","223","units","0","v105819785","10.4.3.4","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819786","10.4.4.1","","F","","","0"
"2013","Alberta","2016A000248","Duplex","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819787","10.4.4.2","","F","","","1"
"2013","Alberta","2016A000248","Duplex","Heating oil","Proportion of total energy","Percent","239","units","0","v105819788","10.4.4.3","","F","","","1"
"2013","Alberta","2016A000248","Duplex","Heating oil","Number of households","Number","223","units","0","v105819789","10.4.4.4","","F","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819790","10.5.1.1","7956632","E","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819791","10.5.1.2","65.2","","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Number of households","Number","223","units","0","v105819793","10.5.1.4","122002","E","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819794","10.5.2.1","1798079","E","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819795","10.5.2.2","14.7","","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Proportion of total energy","Percent","239","units","0","v105819796","10.5.2.3","22.6","","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Number of households","Number","223","units","0","v105819797","10.5.2.4","122002","E","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819798","10.5.3.1","6158553","E","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819799","10.5.3.2","91.2","","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819800","10.5.3.3","77.4","","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Number of households","Number","223","units","0","v105819801","10.5.3.4","67524","E","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819802","10.5.4.1","","F","","","0"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819803","10.5.4.2","","F","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819804","10.5.4.3","","F","","","1"
"2013","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Number of households","Number","223","units","0","v105819805","10.5.4.4","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819806","10.6.1.1","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819807","10.6.1.2","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Total, all energy types","Number of households","Number","223","units","0","v105819809","10.6.1.4","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819810","10.6.2.1","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819811","10.6.2.2","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Proportion of total energy","Percent","239","units","0","v105819812","10.6.2.3","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Number of households","Number","223","units","0","v105819813","10.6.2.4","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819814","10.6.3.1","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819815","10.6.3.2","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819816","10.6.3.3","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Number of households","Number","223","units","0","v105819817","10.6.3.4","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819818","10.6.4.1","","F","","","0"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819819","10.6.4.2","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819820","10.6.4.3","","F","","","1"
"2013","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Number of households","Number","223","units","0","v105819821","10.6.4.4","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819822","10.7.1.1","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819823","10.7.1.2","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Total, all energy types","Number of households","Number","223","units","0","v105819825","10.7.1.4","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Electricity","Gigajoules","Gigajoules","143","units","0","v105819826","10.7.2.1","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819827","10.7.2.2","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Electricity","Proportion of total energy","Percent","239","units","0","v105819828","10.7.2.3","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Electricity","Number of households","Number","223","units","0","v105819829","10.7.2.4","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819830","10.7.3.1","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819831","10.7.3.2","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Natural gas","Proportion of total energy","Percent","239","units","0","v105819832","10.7.3.3","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Natural gas","Number of households","Number","223","units","0","v105819833","10.7.3.4","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819834","10.7.4.1","","F","","","0"
"2013","Alberta","2016A000248","Mobile home","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819835","10.7.4.2","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Heating oil","Proportion of total energy","Percent","239","units","0","v105819836","10.7.4.3","","F","","","1"
"2013","Alberta","2016A000248","Mobile home","Heating oil","Number of households","Number","223","units","0","v105819837","10.7.4.4","","F","","","0"
"2013","British Columbia","2016A000259","Single-detached","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819854","11.1.1.1","120838884","","","","0"
"2013","British Columbia","2016A000259","Single-detached","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819855","11.1.1.2","112.1","","","","1"
"2013","British Columbia","2016A000259","Single-detached","Total, all energy types","Number of households","Number","223","units","0","v105819857","11.1.1.4","1077950","","","","0"
"2013","British Columbia","2016A000259","Single-detached","Electricity","Gigajoules","Gigajoules","143","units","0","v105819858","11.1.2.1","45102659","","","","0"
"2013","British Columbia","2016A000259","Single-detached","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819859","11.1.2.2","41.8","","","","1"
"2013","British Columbia","2016A000259","Single-detached","Electricity","Proportion of total energy","Percent","239","units","0","v105819860","11.1.2.3","37.3","","","","1"
"2013","British Columbia","2016A000259","Single-detached","Electricity","Number of households","Number","223","units","0","v105819861","11.1.2.4","1077950","","","","0"
"2013","British Columbia","2016A000259","Single-detached","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819862","11.1.3.1","74619698","","","","0"
"2013","British Columbia","2016A000259","Single-detached","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819863","11.1.3.2","86.6","","","","1"
"2013","British Columbia","2016A000259","Single-detached","Natural gas","Proportion of total energy","Percent","239","units","0","v105819864","11.1.3.3","61.8","","","","1"
"2013","British Columbia","2016A000259","Single-detached","Natural gas","Number of households","Number","223","units","0","v105819865","11.1.3.4","861886","","","","0"
"2013","British Columbia","2016A000259","Single-detached","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819866","11.1.4.1","1116527","E","","","0"
"2013","British Columbia","2016A000259","Single-detached","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819867","11.1.4.2","53.5","","","","1"
"2013","British Columbia","2016A000259","Single-detached","Heating oil","Proportion of total energy","Percent","239","units","0","v105819868","11.1.4.3","0.9","E","","","1"
"2013","British Columbia","2016A000259","Single-detached","Heating oil","Number of households","Number","223","units","0","v105819869","11.1.4.4","20860","E","","","0"
"2013","British Columbia","2016A000259","Double","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819870","11.2.1.1","","F","","","0"
"2013","British Columbia","2016A000259","Double","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819871","11.2.1.2","","F","","","1"
"2013","British Columbia","2016A000259","Double","Total, all energy types","Number of households","Number","223","units","0","v105819873","11.2.1.4","","F","","","0"
"2013","British Columbia","2016A000259","Double","Electricity","Gigajoules","Gigajoules","143","units","0","v105819874","11.2.2.1","","F","","","0"
"2013","British Columbia","2016A000259","Double","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819875","11.2.2.2","","F","","","1"
"2013","British Columbia","2016A000259","Double","Electricity","Proportion of total energy","Percent","239","units","0","v105819876","11.2.2.3","","F","","","1"
"2013","British Columbia","2016A000259","Double","Electricity","Number of households","Number","223","units","0","v105819877","11.2.2.4","","F","","","0"
"2013","British Columbia","2016A000259","Double","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819878","11.2.3.1","","F","","","0"
"2013","British Columbia","2016A000259","Double","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819879","11.2.3.2","","F","","","1"
"2013","British Columbia","2016A000259","Double","Natural gas","Proportion of total energy","Percent","239","units","0","v105819880","11.2.3.3","","F","","","1"
"2013","British Columbia","2016A000259","Double","Natural gas","Number of households","Number","223","units","0","v105819881","11.2.3.4","","F","","","0"
"2013","British Columbia","2016A000259","Double","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819882","11.2.4.1","","F","","","0"
"2013","British Columbia","2016A000259","Double","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819883","11.2.4.2","","F","","","1"
"2013","British Columbia","2016A000259","Double","Heating oil","Proportion of total energy","Percent","239","units","0","v105819884","11.2.4.3","","F","","","1"
"2013","British Columbia","2016A000259","Double","Heating oil","Number of households","Number","223","units","0","v105819885","11.2.4.4","","F","","","0"
"2013","British Columbia","2016A000259","Row or terrace","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819886","11.3.1.1","11198344","E","","","0"
"2013","British Columbia","2016A000259","Row or terrace","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819887","11.3.1.2","67.3","","","","1"
"2013","British Columbia","2016A000259","Row or terrace","Total, all energy types","Number of households","Number","223","units","0","v105819889","11.3.1.4","166489","E","","","0"
"2013","British Columbia","2016A000259","Row or terrace","Electricity","Gigajoules","Gigajoules","143","units","0","v105819890","11.3.2.1","6543031","E","","","0"
"2013","British Columbia","2016A000259","Row or terrace","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819891","11.3.2.2","39.3","","","","1"
"2013","British Columbia","2016A000259","Row or terrace","Electricity","Proportion of total energy","Percent","239","units","0","v105819892","11.3.2.3","58.4","","","","1"
"2013","British Columbia","2016A000259","Row or terrace","Electricity","Number of households","Number","223","units","0","v105819893","11.3.2.4","166489","E","","","0"
"2013","British Columbia","2016A000259","Row or terrace","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819894","11.3.3.1","4655313","E","","","0"
"2013","British Columbia","2016A000259","Row or terrace","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819895","11.3.3.2","45.5","E","","","1"
"2013","British Columbia","2016A000259","Row or terrace","Natural gas","Proportion of total energy","Percent","239","units","0","v105819896","11.3.3.3","41.6","","","","1"
"2013","British Columbia","2016A000259","Row or terrace","Natural gas","Number of households","Number","223","units","0","v105819897","11.3.3.4","102374","E","","","0"
